rlmH	468
rsfS	318
cobC	612
nadD	345
holA	1032
lptE	582
leuS	2583
group_8578	483
ybeQ	978
group_1412	708
djlB	1428
group_2139	708
djlC	1452
hscC	1671
rihA	936
gltL	726
gltK	675
gltJ	741
gltI	909
glpG_1	1077
lnt	1539
ybeX	879
ybeY	468
miaB	1425
ubiF	1176
asnB	1665
umpH	753
nagC	1221
nagA_1	1149
nagB	801
nagE	1947
group_1716	123
glnS	1665
group_28403	378
group_28396	216
chiP	1407
chiQ	327
fur	447
fldA	531
ybfE	363
ybfF	765
seqA	546
pgm	1641
potE	90
speF	2199
group_11962	105
kdpE	678
kdpD	2685
kdpC	573
kdpB	2049
kdpA	1674
group_6718	207
rhsC	4194
ybfB	327
ybfC	570
group_828	510
phr	1419
dtpD	1482
ybgI	744
pxpB	657
pxpC	933
pxpA	735
nei	792
abrB	1047
ybgO	651
insB-6_2	276
group_230	249
ybgD	567
gltA	1284
ybgU	108
sdhC	405
sdhD	348
sdhA	1767
sdhB	717
sucA	2802
sucB	1218
sucC	1167
sucD	870
mngR	723
mngA	357
mngB	2634
cydA	1569
cydB	1140
cydX	114
ybgE	294
ybgC	405
tolQ	693
tolR	429
tolA	1266
tolB	1293
pal	522
cpoB	792
nadA	915
pnuC	720
zitB	942
ybgS	381
aroG	1053
gpmA	753
galM	1041
galK	1149
galT	1047
galE	1017
modF	1473
modE	789
acrZ	150
modA	774
modB	690
modC	1059
ybhA	819
pgl	996
ybhD	954
ybhH	1053
ybhI	1434
ybhJ	183
ybhC	1284
intE_1	1071
group_672	168
group_4103	150
group_715	222
group_1152	216
group_766	192
group_441	183
group_282	681
group_899	786
group_597	297
group_2718	207
group_4705	690
group_11968	231
group_2419	540
yfdO	1020
group_289	702
group_302	303
emrE	222
ybcK	795
group_8587	507
ninE	456
group_767	228
ylcG	138
ybcQ	384
ompC_1	1083
essD_1	216
rrrD	498
group_107	438
group_8588	522
group_829	165
ydfO	411
group_455	546
tfaD_1	1266
group_172	207
group_343	1320
group_2719	333
group_497	1026
group_126	396
group_400	246
group_768	396
group_250	741
group_635	423
group_1153	435
group_72	2562
group_401	330
group_84	699
group_26	600
group_61	573
group_8	3498
ompX_1	600
stfR	3075
tfaQ	585
group_5568	93
cdgI_2	393
ybhB	477
bioA	1290
bioB	1041
bioF	1155
bioC	756
bioD	678
uvrB	2022
ybhK	909
moaA	990
moaB	513
moaC	486
moaD	246
moaE	453
ybhL	705
ybhM	714
clsB	957
ybhP	762
ybhQ	411
ybhR	1107
ybhS	1134
ybhF	1737
ybhG	963
cecR	672
rhlE	1365
ybiA	450
dinG	2286
ybiB	963
hcxB	1086
group_6727	261
ybiI	267
ybiX	675
fiu	2283
group_1559	261
rlmF	927
ybiO	2226
glnQ	723
glnP	660
glnH	747
dps	504
ompX_2	516
opgE	1584
mntS	129
mntR	468
ybiR	1119
ldtB	921
ybiT	1593
group_28411	981
group_830	1266
ybiV	816
ybiY	2433
fsaA	663
moeB	750
moeA	1236
iaaA	966
gsiA	990
gsiB	1539
gsiC	921
gsiD	912
pdeI	657
dgcI	1329
rimO	1326
bssR	384
yliI	1116
gstB	627
dacC	1203
deoR	759
ybjG	597
mdfA	1233
ybjH	279
ybjI	816
ybjJ	1128
rcdA	537
ybjL	1686
ybjM	378
grxA	258
group_1560	288
nfsA	723
rimK	903
ybjN	477
potF	1113
potG	1134
potH	954
potI	846
ybjO	489
rlmC	1128
artJ	732
artM	669
artQ	717
artI	732
artP	729
group_3093	516
ybjQ	324
amiD	831
ybjT	1014
ltaE	1002
poxB	1719
hcr	969
hcp	1653
lysO	900
aqpZ	696
group_1563	696
group_4713	993
macA	1116
macB	1947
cspD	225
clpS	321
clpA	2277
infA	219
aat	705
cydC	1722
cydD	1767
trxB	966
lrp	495
ftsK	4068
lolA	612
rarA	1344
serS	1293
dmsA	2445
dmsC	618
ycaC	627
ycaD	1149
ycaM	1431
ycaN	909
ycaK	591
pflA	741
pflB	2283
focA	858
ycaO	1761
group_2428	693
serC	1089
aroA	1284
ycaL	765
cmk	684
rpsA	1674
ihfB	285
group_183	2265
msbA	1749
lpxK	987
ycaQ	1233
group_11973	183
kdsB	747
ycbJ	894
elyC	780
cmoM	786
mukF	1323
mukE	705
mukB	4461
ldtD	1848
group_6734	549
gloC	648
aspC	1191
ompF	1089
asnS	1401
pncB	1203
pepN	2613
ssuB	768
ssuC	792
ssuD	1146
ssuA	960
ssuE	576
elfA	543
elfD	702
elfG	1071
ycbU	477
ycbV	564
ycbF	486
pyrD	1011
zapC	543
rlmL	2109
uup	1908
pqiA	1254
pqiB	1641
pqiC	564
rmf	168
fabA	627
ycbZ	1761
matP	453
ompA	1041
sulA	510
sxy	630
yccS	2163
group_6735	447
helD	2055
mgsA	459
group_5584	663
yccU	414
hspQ	318
rlmI	1176
yccX	279
tusE	330
yccA	660
hyaA	1119
hyaB	1794
hyaC	708
hyaD	588
hyaE	399
hyaF	858
appC	1545
appB	1137
appX	93
appA	1299
etk	2181
etp	447
gfcE	1140
gfcD	2097
gfcC	747
gfcB	645
gfcA	306
cspH	213
cspG	213
gnsA	174
yccM	1074
torS	2688
torT	1029
torR	693
torC	1173
torD	2547
cbpM	306
cbpA	921
yccE	1188
agp	1242
yccJ	228
wrbA	579
group_8602	1311
group_11979	285
group_4723	252
group_5587	258
group_1566	381
group_6738	213
group_5588	627
group_11980	432
group_1567	630
group_4724	285
group_1568	192
group_1569	408
group_260	726
group_4725	396
yfdQ_1	822
yfdP_2	348
group_11982	588
group_4726	951
group_6740	282
group_4122	222
kilR_1	213
group_834	675
group_1724	648
aplIR	954
group_4727	1470
group_8603	714
group_11983	204
group_5590	378
group_4123	849
group_3104	972
group_8604	450
group_4728	564
ybcQ_2	195
stxA	960
stxB	270
nanS_2	1938
group_467	246
essD_2	216
rrrQ_2	534
group_499	570
group_1725	135
rzpD_2	465
borD	294
group_11984	204
group_4124	807
group_1570	1707
group_5592	2145
group_1904	1008
group_1905	1215
group_5593	390
group_5594	462
group_4125	564
group_2728	651
group_6742	219
group_975	1692
group_3106	1269
group_5595	279
group_11985	219
group_2729	438
group_2730	735
group_4730	141
group_3548	402
group_3549	657
group_1906	447
group_3107	252
group_1065	1266
group_225	417
group_8605	117
group_6743	174
rutG_2	1329
rutF	495
rutE	591
rutD	801
rutC	414
rutA	1092
rutR	639
putA	3963
group_5596	210
putP	1509
efeU	831
efeO	1128
efeB	1272
group_4733	297
phoH	789
pgaD	414
pgaC	1326
pgaB	2019
pgaA	2424
dgcT	1359
fabD_1	546
ycdU	987
intA_1	1218
group_8606	1530
group_6745	288
group_8607	1836
group_442	564
group_556	2361
group_4126	189
group_13	933
group_1571	405
cirA_1	993
group_3110	219
group_8608	129
group_5597	195
group_8609	180
group_6746	273
group_772	198
elmGT	1125
fes_1	1275
insH-5	981
group_3111	96
group_11986	276
group_6747	246
group_5598	162
mchI	210
group_11987	90
group_4127	1551
group_8610	453
cvaA	1275
apxIB	1206
group_11988	324
group_3550	576
group_8611	510
group_226	624
group_673	234
group_261	576
recD_2	2682
group_443	1098
group_11989	120
group_18	714
dcuA_1	1299
group_8612	720
hypT_1	939
group_271	246
group_40	648
group_4737	1500
group_3551	1638
group_6749	1041
group_8614	639
yceD_4	639
group_11990	639
group_8615	468
group_3552	1209
group_5599	957
stiP	1056
group_6750	774
group_3553	1143
group_3554	1059
yceD_3	582
group_3555	1158
group_11991	456
alx_2	1041
yceD_2	579
yceD_1	576
group_1728	912
group_184	426
group_192	90
group_3112	159
yfjP_2	873
flu_1	579
crfC_1	2397
yjcZ_1	906
group_333	1071
group_977	684
group_2733	411
group_2145	435
group_16	1614
yfjQ_2	822
group_717	246
yfjX_1	474
yeeS_2	477
group_185	222
cbeA_1	354
cbtA_2	375
yeeW	492
group_68	198
group_33	843
ghrA	939
ycdX	738
ycdY	555
ycdZ	522
csgG	834
csgF	417
csgE	93
csgD	651
csgB	456
csgA	456
csgC	333
ymdB	534
clsC	1482
opgC	1158
opgG	1503
opgH	2514
group_1911	228
msyB	375
lpxL	921
group_4740	1053
yceI	576
yceJ	567
group_1572	114
solA	1119
bssS	255
dinI	246
pyrC	1047
yceB	561
grxB	648
mdtH	1209
rimJ	585
yceM	924
murJ	1536
flgN	417
flgM	294
flgA	660
flgB	417
flgC	405
flgD	696
flgF	756
flgG	783
flgH	699
flgI	1098
flgJ	942
flgK	1644
flgL	954
rne	3186
rluC	960
yceF	624
group_8618	522
rpmF	174
plsX	1041
fabH	954
fabD	930
fabG	735
acpP_1	237
fabF	1242
mltG	810
holB	1005
ycfH	798
ptsG	1434
fhuE	2190
hinT	360
group_3115	378
lpoB	642
thiK	825
nagZ	1026
group_5606	543
ndh	1305
ycfJ	540
comR	696
group_5607	258
ldtC	960
mfd	3495
ycfT	1074
lolC	1200
lolD	702
lolE	468
nagK	912
cobB	822
ycfZ	711
group_11996	462
potD	1047
potC	795
potB	858
potA	1137
pepT	1230
roxA	1122
phoQ	1461
phoP	672
purB	1371
hflD	642
mnmA	1107
nudJ	462
rluE	654
icd	1251
ycgX	405
bluR	732
bluF	1212
ycgZ	237
ariR	267
ymgC	249
pdeG	1524
ymgF	219
yfaL_1	210
ymgD	330
ymgG	285
ypjA_1	327
minE	267
minD	813
minC	696
ycgJ	369
pliG	402
ycgL	294
ycgM	660
ycgN	570
hlyE	261
umuD	420
umuC_1	1269
dsbB	531
nhaB	1542
fadR	720
ycgB	1533
dadA	1299
dadX	1071
group_3568	150
cvrA	1737
ldcA	915
emtA	612
ycgR	735
ymgE	255
ycgY	441
treA	1698
dhaM	1419
dhaL	633
dhaK	1071
dhaR	1920
ycgV	2868
group_2154	180
ychF	1092
pth	585
ychH	279
dauA	1653
prs	1014
ispE	852
lolB	624
hemA	1257
prfA	1083
prmC	834
ychQ	393
ychA	810
kdsA	855
ldrB_2	108
chaA	1101
chaB	231
chaC	717
ychN	354
ychO	1395
narX	651
group_2327	219
narK	1392
narG	3744
narH	1539
narJ	711
narI	678
purU	843
ychJ	459
rssA	945
rssB	1014
galU	909
hns	414
tdk	618
group_675	510
adhE	2676
ychE	648
group_2440	156
group_902	162
oppA	1677
oppB	921
oppC	909
oppD	1014
oppF	1005
group_8628	330
clsA	1461
kch	1254
yciI	393
tonB	735
yciA	399
yciB	540
yciC	744
ompW	639
intE_2	1131
xerC_2	2472
ydfD	192
dicB	189
group_8630	195
group_6762	339
group_69	234
group_5620	420
group_903	255
ydaT	426
dnaT_1	963
group_48	426
queH	687
hokD	213
ydfU_2	1047
rusA_2	375
ydfT_2	822
group_468	198
group_133	1050
iraM	336
nanS_1	1854
group_3576	132
rzpD_1	468
group_1167	153
group_6763	288
group_12001	225
group_8631	312
nohA	549
nohD	1467
group_227	207
group_201	1506
group_838	348
group_600	1029
group_6764	369
group_6765	243
group_985	576
group_839	396
group_557	753
group_986	414
group_32	2574
group_12002	213
tfaX	270
group_12003	171
group_2746	507
yciG	180
trpA	807
trpB	1194
trpC	1359
trpD	1596
trpE	1563
yciV	882
yciO	621
rluB	873
btuR	591
yciK	759
sohB	1050
yciN	252
topA	2598
cysB	975
ymiA	129
yciX	168
ymiC	96
acnA	2676
ribA	591
pgpB	765
lapA	309
lapB	1170
pyrF	798
yciH	327
osmB	219
yciT	750
group_12006	174
pdeR	1986
rnb	1935
yciW	1128
fabI	789
group_3127	351
sapF	807
sapD	993
sapC	891
sapB	966
sapA	1644
group_2443	246
puuP	1386
puuA	1419
puuD	537
puuR	558
puuC	1488
puuB	1281
puuE	1266
pspF	978
pspA	669
pspB	225
pspC	360
pspD	222
pspE	315
ycjM	1680
ycjN	1293
ycjO	882
ycjP	843
ycjQ	1053
ycjR	789
ycjS	1056
ycjU	660
ompG	906
ycjW	999
group_8639	1398
group_3579	1020
tyrR	1542
tpx	507
ycjG	966
mpaA	729
ymjC	165
ycjY_1	921
pgrR	900
mppA	1614
ynaI	1032
group_4757	258
uspE	951
fnr	753
ogt	516
abgT	1527
abgB	1446
abgA	1311
abgR	909
smrA	564
dgcM	1233
zntB	984
ynaL	174
dbpA	1374
ttcA	936
uspF	435
ompN	1134
ydbK	3525
group_6775	267
hslJ	423
ldhA	990
ydbH	2640
ynbE	186
feaR	906
feaB	1500
tynA	2274
paaZ	2046
paaA	930
paaB	288
paaC	747
paaD	1575
paaF	768
paaG	789
paaH	1383
paaI	423
paaJ	1206
paaK	1314
paaX	951
paaY	591
pdxI	861
group_173	2307
ynbA	606
ynbB	897
ynbC	1758
ynbD	1317
azoR	606
hrpA	3903
group_1291	801
aldA	1440
gapA_1	1002
cybB	531
ydcA	174
mokB	168
trg	1641
ydcI	924
group_2751	1344
opgD	1620
ydcH	225
rimL	537
ydcK	981
tehA	993
tehB	594
group_1402	669
insQ_1	1149
ydcO	1176
sutR	537
rlhA	2004
yncJ	171
group_8642	195
ydcR	1407
ydcS	1146
ydcT	1014
ydcU	942
ydcV	795
patD	1425
dapH	810
ortT	174
group_6778	234
ydcZ	450
mnaT	519
mcbR	666
yncD	2103
yncE	1062
ansP	1500
yncG	618
group_1579	213
group_2448	450
pptA	228
yddH	570
nhoA	846
yddE	894
narV	681
narW	696
narY	1545
narU	3741
yddK	1296
yddL	291
yddG	825
fdnG_2	588
fdnG_1	2412
fdnH	885
fdnI	654
yddM	285
adhP	1011
maeA	1698
sra	138
bdm	216
osmC	432
ddpF	927
ddpD	987
ddpC	897
ddpB	1023
ddpA	1551
ddpX	582
dosP	2400
yddW	1320
gadC	1536
gadB	1401
pqqL	2784
yddA	1659
ydeM	1158
ydeN	1128
ydeO	762
safA	198
ydeP	2280
ydeQ	915
ydeR	504
ydeS	531
fimD_1	2652
fimC_1	342
fimA_1	564
hipA	1323
hipB	267
group_8644	93
lsrK	5421
lsrR	954
lsrA	1536
lsrC	1029
lsrD	993
lsrB	1023
lsrF	876
lsrG	291
tam	759
group_3585	915
uxaB	1452
dgcF	1419
group_2449	360
sad	1389
yneJ	882
yneK	459
ydeA	1191
marC	666
marR	435
marA	384
marB	219
bglA_2	1440
bglH_1	1674
chbA_2	312
chbC_2	1323
chbB_2	312
yidP_2	699
eamA	900
ydeE	1188
mgtS	96
dgcZ	891
ydeI	393
group_1930	519
dcp	2046
ydfG	747
ydfH	687
ydfZ	204
ydfI	1461
ydfJ	1368
rspA	1215
group_4768	327
group_8646	342
speG	561
group_5635	747
group_2757	306
ynfE	2427
ynfF	2397
group_3103	636
group_5636	222
group_8647	285
group_2758	837
intA_4	516
group_5637	276
ompX_4	468
group_12011	228
group_12012	546
group_8648	564
group_12013	582
group_8649	459
group_2760	114
group_12014	195
group_1735	363
ybcO_1	294
group_1071	411
group_12015	255
group_8650	318
group_4770	486
group_12016	180
group_5638	156
group_3138	105
group_973	585
group_2451	396
group_12017	771
ydaS	741
group_8651	219
group_5639	297
group_4771	201
group_2165	714
group_6782	543
group_12018	777
group_382	384
group_5640	714
group_6783	360
group_8652	210
kilR	222
group_8653	387
group_2761	2073
group_6784	297
group_8654	1164
ynfH	855
dmsD	615
clcB	1194
ynfK	696
mlc	1221
ynfL	894
ynfM_1	855
asr	309
ydgD	822
mdtI	330
mdtJ	366
tqsA	810
pntB	1389
pntA	1533
group_5643	945
ydgI	1383
folM	723
ydgC	336
rstA	720
rstB	1302
tus	930
fumC	1404
fumB	1647
manA	1176
group_5644	1509
uidB	1266
uidA	1812
uidR	591
hdhA	768
malI	372
malX	1593
malY	1173
add	1002
ydgJ	1041
cnu	216
group_8656	441
rsxA	582
rsxB	579
rsxC	2127
rsxD	318
rsxG	621
rsxE	663
nth	636
group_2455	201
dtpA	1503
gstA	606
pdxY	861
tyrS	1275
pdxH	657
mliC	324
anmK	1110
slyB	468
slyA	435
group_6792	237
ydhJ	858
ydhK	2013
sodC	522
ydhF	897
group_4776	240
nemR	600
nemA	1098
gloA	408
rnt	648
lhr	4617
grxD	348
mepH	816
sodB	582
ydhP	1170
ynhF	90
purR	1026
ydhB	933
ydhC	1212
cfa	1149
ribC	642
mdtK	1374
ydhQ	1257
ydhR	306
ydhS	1605
group_2356	765
ydhU	786
ydhX	669
ydhW	639
ydhV	2103
ydhY	627
fumD	210
pykF	1413
lpp	237
ldtE	1005
sufE	417
sufS	1221
sufD	1272
sufC	747
sufB	1488
sufA	369
ydiH	189
menI	411
ydiJ	3057
ydiK	1113
group_2456	357
ydiM	1215
ydiN	1266
ydiB	867
aroD	759
ydiF_1	1596
ydiO	1152
ydiP	912
ydiQ	765
ydiR	939
ydiS	1290
ydiT	294
fadK	1647
ppsA	2379
ppsR	834
aroH	1047
ydiE	192
group_908	1437
ydiV	684
nlpC	465
btuD	750
btuE	552
btuC	981
group_8660	396
group_5651	936
group_8661	312
group_12023	279
group_1433	339
group_423	288
group_4781	243
group_909	114
group_8662	321
group_6797	204
group_2769	246
group_910	300
group_1582	231
group_4782	390
group_187	2841
parM_1	960
group_12024	315
group_5652	432
group_3592	1047
group_3142	1767
group_6798	837
group_2173	1053
group_1584	801
group_2770	495
group_1434	201
group_3593	393
group_682	408
group_3143	468
group_6799	645
group_1294	582
group_6800	351
group_1934	897
group_1583	531
group_62	2133
cysE_1	573
group_4783	489
group_336	2808
group_3594	366
group_2771	207
group_2174	1185
group_2772	1110
group_12025	1170
group_1074	261
group_4165	141
ihfA	300
pheT	2388
pheS	984
rplT	357
rpmI	198
infC	435
thrS	1929
arpA_1	1116
yniD	108
ydiY	711
pfkB	930
ydiZ	291
yniA	861
yniB	537
hxpB	669
ydjM	591
tcyP	1392
ydjO	438
cedA	243
katE	2262
chbG	759
chbF	1353
chbR	840
chbA	351
chbC	1359
chbB	321
osmE	339
nadE	828
cho	888
ves	576
spy	486
astE	969
astD	1479
astA	1035
astC	1221
xthA	807
ydjX	711
ydjY	678
ydjZ	705
ynjA	549
ynjB	1167
ynjC	1536
ynjD	654
ynjE	1308
ynjF	621
nudG	408
group_1077	273
gdhA	1344
group_305	324
topB	1962
selD	1044
ydjA	552
sppA	1857
ansA	1017
pncA	642
ydjE	1359
ydjF	759
ydjG	981
ydjH	948
ydjI	837
ydjL	1077
group_4172	273
msrB	414
gapA_2	996
yeaD	885
yeaE	855
mipA	747
yeaG	369
group_3600	1284
cdgI	1476
dgcJ	1491
yeaK	504
group_2178	543
nimR	819
nimT	1182
group_6325	348
group_1176	255
yeaQ	249
group_4173	189
group_2179	360
leuE	639
dmlR	924
dmlA	1086
yeaV	1611
yeaW	1125
yeaX	966
rnd	1116
fadD_1	1752
yeaY	582
tsaB	696
yoaA	1911
yoaB	348
group_912	300
yoaH	180
pabB	1362
nudL	579
sdaB	1365
pdeD	1599
yoaE	1179
yoaL	210
manX_1	972
manY	801
manZ_1	852
group_3150	459
mntP	567
rlmA	810
yebO	288
kdgR	792
yebQ	1374
htpX	882
prc	2049
proQ	699
msrC	552
yebS	1284
yebT	2634
rsmF	1446
yebV	237
group_2777	276
pphA	657
group_4791	342
yebZ	873
yobA	375
holE	231
yobB	657
exoX	663
ptrB	2061
group_4792	660
group_2183	111
group_3604	207
yebF	357
yebG	291
purT	1179
eda	642
edd	1812
zwf	1476
group_5657	150
yebK	870
pykA	1443
lpxM	996
mepM	1323
znuA	987
znuC	756
znuB	786
ruvB	1011
ruvA	612
yebB	603
ruvC	522
yebC	741
nudB	444
aspS	1773
yecD	567
dinI_2	249
group_320	1158
group_321	423
group_718	714
group_6811	141
group_4797	138
gadW_2	588
yejK_1	477
group_12034	1215
ybcQ_1	357
ydfU_1	990
group_8668	816
rusA_1	396
lexA_1	327
yfdM	654
yfdN	489
group_1079	819
group_2783	225
group_8669	1146
ymfL	558
group_3152	261
group_5659	648
yfdP	363
yfdQ	825
yfdR	537
yfdS	363
group_4178	204
group_1299	240
group_129	549
group_12035	243
group_915	147
group_5660	237
intR_1	1311
yecN	726
cmoA	744
cmoB	972
torZ	2430
torY	1101
cutC	747
yecM	567
argS	1734
yecT	489
flhE	393
flhA_2	2079
flhB_2	1149
cheZ	645
cheY	390
cheB	1050
cheR	861
tap	1602
tar	1542
cheW	504
cheA	1965
motB_1	927
motA	888
flhC	579
flhD	351
uspC	429
otsB	1425
araH	987
araG	1515
araF	990
ftnB	504
group_3610	252
yecR	324
ftnA	498
group_3611	240
tyrP	1212
group_3612	666
pgsA	549
uvrC	1833
group_5662	225
tcyN	753
tcyL	669
dcyD	987
fliZ	858
fliA	720
fliC	1050
group_4799	1416
fliS	411
fliT	366
amyA	1488
yedD	414
yedE	1206
yedF	234
yedK	498
group_214	549
ybcM	798
ybcL	552
fliE	315
fliF	1659
fliG	996
fliH	687
fliI	1374
fliJ	444
fliK	1128
fliL	465
fliM	1005
fliN	414
fliO	366
fliP_2	738
fliQ	270
fliR	786
rcsA	624
dsrB	189
yodD	228
yedP	816
dgcQ	756
yodC	183
group_12039	918
yedA	921
vsr	471
dcm	1419
yedJ	696
yedR	303
group_779	90
ompF_1	393
insI-3_2	1152
insF-5_3	819
insA-6_2	276
hchA	852
hprS	1359
hprR	783
yedX	414
msrP	1005
msrQ	636
zinT	651
mtfA	798
intA_2	1263
mbtI	1305
ampG_1	1281
msbA_2	1713
rhaR_2	960
dltA	1002
COQ5	723
group_4804	1101
pikAV	804
entE_1	1578
fyuA	2022
yeeJ_2	711
group_1178	1263
group_229	1053
shiA	1317
amn	1455
yeeN	717
yeeO	1455
cbl	951
nac	918
ldtA	936
cobT	1080
cobS	744
cobU	429
RBKS	1215
group_1589	759
group_1180	609
php_1	1035
group_148	1380
group_562	411
group_43	402
yagK_2	570
group_2789	201
group_424	207
group_239	603
group_6820	384
group_563	1053
cbtA_1	264
group_472	195
group_8677	330
yeeA	423
sbmC	474
dacD	1167
sbcB	1428
yeeD	228
yeeE	1005
plaP	1359
yeeY	951
yeeZ	825
yoeB	255
yefM	252
hisG	900
hisD	1305
hisC	1071
hisB	1068
hisH	591
hisA	738
hisF	777
hisI	612
wzzB	978
ugd	1167
gnd	1407
group_12041	807
group_12042	1278
gtfA	894
group_6822	1113
group_8679	627
group_12043	1164
group_6823	354
group_12044	1041
group_8680	621
galF	894
galE_1	798
wcaM	1395
wcaL	1221
wcaK	1281
wzxC	1479
wcaJ	1395
cpsG	1371
cpsB	1437
wcaI	1224
gmm	483
fcl	966
gmd	1122
wcaF	549
wcaE	747
wcaD	1218
wcaC	1218
wcaB	489
wcaA	840
wzc	2163
wzb	444
wza	1140
yegH	1584
asmA	1854
dcd	582
udk	642
dgcE	3318
alkA	858
yegD	1353
yegI	1941
pphC	681
yegL	660
mdtA	1248
mdtB	3123
mdtD	1416
baeS	1404
baeR	723
group_2790	333
parD1	252
group_6825	297
yegQ	1362
yegR	318
yegS	900
agaR_1	780
gatD	1041
gatB	1266
gatA	453
gatZ	837
gatY	855
fbaB	1053
yegT	1278
yegU	1005
yegV	966
yegW	747
yegX	819
thiD	801
thiM	789
rcnR	273
rcnA	825
rcnB	339
yehA	291
yehB_1	2481
yehC	675
yehD	543
group_1746	282
metG	2034
yehF	3795
group_53	3633
yehK	318
group_28394	90
yehL	1089
yehP	1137
yehQ	2001
group_1672	462
group_4812	471
btsR	720
btsS	1686
mlrA	732
group_4813	108
yehW	732
yehX	927
yehY	1158
osmF	918
bglX	2268
dld	1716
pbpG	933
yohC	588
yohD	579
yohF	762
mdtP_1	1437
dusC	948
yohJ	399
yohK	696
cdd	885
group_5672	720
group_3625	240
preT	1239
preA	1236
mglC	1011
mglA	1521
mglB	999
group_920	1158
folE	669
yeiG	837
cirA	1992
lysP	1470
yeiE	882
group_12049	1050
nfo	858
yeiI	1089
psuT	1251
rihB	942
yeiL	699
psuG	939
fruA	1692
fruK	939
